DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole,LOC
SERVICE,org.optaweb.vehiclerouting.service.region.RegionService,3,1,6,0,0,3,4,3,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\service\region\RegionService.java,class,true,61
UNDEFINED,org.optaweb.vehiclerouting.OptaWebVehicleRoutingApplication,1,1,2,0,0,1,1,1,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\OptaWebVehicleRoutingApplication.java,class,false,30
UNDEFINED,org.optaweb.vehiclerouting.service.demo.RoutingProblemList,3,1,1,0,0,3,7,5,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\service\demo\RoutingProblemList.java,class,false,52
[ROUTER| DISTANCECALCULATOR],org.optaweb.vehiclerouting.plugin.routing.RouterImpl,3,1,8,0,0,3,16,5,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\plugin\routing\RouterImpl.java,class,false,72
TEST,org.optaweb.vehiclerouting.service.demo.DemoServiceTest,6,1,16,0,0,6,39,6,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\service\demo\DemoServiceTest.java,class,false,131
TEST,org.optaweb.vehiclerouting.plugin.routing.RouterImplTest,4,1,11,0,0,4,25,4,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\plugin\routing\RouterImplTest.java,class,false,108
TEST,org.optaweb.vehiclerouting.plugin.persistence.LocationRepositoryImplTest,7,1,13,0,0,7,39,7,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\plugin\persistence\LocationRepositoryImplTest.java,class,false,134
TEST,org.optaweb.vehiclerouting.plugin.planner.change.RemoveLocationTest,1,1,8,0,0,1,14,1,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\plugin\planner\change\RemoveLocationTest.java,class,false,59
UNDEFINED,org.optaweb.vehiclerouting.plugin.websocket.ServerInfo,4,1,2,0,0,4,0,4,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\plugin\websocket\ServerInfo.java,class,false,47
TEST,org.optaweb.vehiclerouting.service.reload.ReloadServiceTest,1,1,11,0,0,1,14,1,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\service\reload\ReloadServiceTest.java,class,false,68
TEST,org.optaweb.vehiclerouting.service.vehicle.VehicleServiceTest,1,1,8,0,0,1,7,1,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\service\vehicle\VehicleServiceTest.java,class,false,50
UNDEFINED,org.optaweb.vehiclerouting.service.demo.dataset.DataSetLocation,9,1,1,4,0,9,0,9,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\service\demo\dataset\DataSetLocation.java,class,false,86
ENTITY,org.optaweb.vehiclerouting.plugin.routing.RoutingConfig,2,1,8,0,0,2,12,4,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\plugin\routing\RoutingConfig.java,class,false,73
TEST,org.optaweb.vehiclerouting.service.distance.DistanceMatrixImplTest,5,1,10,4,0,5,28,5,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\service\distance\DistanceMatrixImplTest.java,class,false,162
VIEW,org.optaweb.vehiclerouting.plugin.planner.RouteOptimizerImpl,11,1,26,0,0,11,54,41,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\plugin\planner\RouteOptimizerImpl.java,class,false,240
UNDEFINED,org.optaweb.vehiclerouting.plugin.websocket.PortableVehicle,7,1,2,0,0,7,7,11,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\plugin\websocket\PortableVehicle.java,class,false,74
TEST,org.optaweb.vehiclerouting.plugin.planner.change.AddVehicleTest,1,1,8,0,0,1,12,1,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\plugin\planner\change\AddVehicleTest.java,class,false,53
UNDEFINED,org.optaweb.vehiclerouting.plugin.websocket.PortableCoordinates,8,1,3,0,0,8,11,12,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\plugin\websocket\PortableCoordinates.java,class,false,92
TEST,org.optaweb.vehiclerouting.service.demo.RoutingProblemListTest,2,1,4,1,0,2,14,2,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\service\demo\RoutingProblemListTest.java,class,false,56
ENTITY,org.optaweb.vehiclerouting.plugin.planner.RouteOptimizerConfig,3,1,10,1,0,3,9,3,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\plugin\planner\RouteOptimizerConfig.java,class,false,60
TEST,org.optaweb.vehiclerouting.service.region.RegionServiceTest,2,1,10,0,0,2,13,2,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\service\region\RegionServiceTest.java,class,false,70
UNDEFINED,org.optaweb.vehiclerouting.domain.RoutingPlan,5,1,3,4,0,5,6,7,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\domain\RoutingPlan.java,class,false,82
TEST,org.optaweb.vehiclerouting.domain.LocationTest,3,1,3,3,0,3,9,3,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\domain\LocationTest.java,class,false,63
TEST,org.optaweb.vehiclerouting.service.location.LocationServiceTest,7,1,10,0,0,7,24,7,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\service\location\LocationServiceTest.java,class,false,110
SERVICE,org.optaweb.vehiclerouting.service.route.RouteListener,6,1,13,3,0,6,34,10,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\service\route\RouteListener.java,class,true,114
PERSISTENCE,org.optaweb.vehiclerouting.service.vehicle.VehicleRepositoryImpl,6,1,3,0,0,6,13,6,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\service\vehicle\VehicleRepositoryImpl.java,class,false,70
TEST,org.optaweb.vehiclerouting.plugin.websocket.PortableCoordinatesTest,5,1,5,10,0,5,22,5,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\plugin\websocket\PortableCoordinatesTest.java,class,false,98
TEST,org.optaweb.vehiclerouting.plugin.planner.change.RemoveCustomerTest,3,1,10,1,0,3,27,3,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\plugin\planner\change\RemoveCustomerTest.java,class,false,114
TEST,org.optaweb.vehiclerouting.plugin.persistence.DistanceRepositoryImplTest,3,1,11,0,0,3,22,3,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\plugin\persistence\DistanceRepositoryImplTest.java,class,false,80
TEST,org.optaweb.vehiclerouting.plugin.planner.DistanceMapTest,1,1,4,0,0,1,6,1,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\plugin\planner\DistanceMapTest.java,class,false,42
SERVICE,org.optaweb.vehiclerouting.service.distance.DistanceMatrixImpl,5,1,7,2,0,5,16,7,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\service\distance\DistanceMatrixImpl.java,class,true,90
CONTROLLER,org.optaweb.vehiclerouting.plugin.websocket.WebSocketController,8,1,18,6,0,8,24,8,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\plugin\websocket\WebSocketController.java,class,true,131
ENTITY,org.optaweb.vehiclerouting.service.demo.dataset.DataSet,6,1,1,9,0,6,0,6,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\service\demo\dataset\DataSet.java,class,false,66
ROUTE,org.optaweb.vehiclerouting.domain.RouteWithTrack,2,2,2,0,0,2,7,4,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\domain\RouteWithTrack.java,class,false,52
ENTITY,org.optaweb.vehiclerouting.plugin.persistence.LocationEntity,7,1,4,5,0,7,2,7,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\plugin\persistence\LocationEntity.java,class,true,81
TEST,org.optaweb.vehiclerouting.service.route.ShallowRouteTest,1,1,2,0,0,1,4,1,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\service\route\ShallowRouteTest.java,class,false,32
TEST,org.optaweb.vehiclerouting.plugin.websocket.WebSocketControllerTest,7,1,22,0,0,7,43,7,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\plugin\websocket\WebSocketControllerTest.java,class,false,149
TEST,org.optaweb.vehiclerouting.plugin.persistence.LocationEntityTest,2,1,2,1,0,2,10,2,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\plugin\persistence\LocationEntityTest.java,class,false,46
[PROBLEMFACTCHANGE],org.optaweb.vehiclerouting.plugin.planner.change.AddCustomer,2,1,7,0,0,2,15,2,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\plugin\planner\change\AddCustomer.java,class,false,57
ENTITY,org.optaweb.vehiclerouting.service.demo.RoutingProblemConfig,5,1,8,4,0,5,27,9,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\service\demo\RoutingProblemConfig.java,class,false,106
TEST,org.optaweb.vehiclerouting.plugin.planner.SolverIntegrationTest,10,1,24,9,0,10,52,23,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\plugin\planner\SolverIntegrationTest.java,class,false,197
VIEW,org.optaweb.vehiclerouting.plugin.websocket.WebSocketEventLogger,1,1,5,0,0,1,2,1,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\plugin\websocket\WebSocketEventLogger.java,class,false,39
ENTITY,org.optaweb.vehiclerouting.plugin.planner.OptimizerProperties,2,1,3,0,0,2,1,2,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\plugin\planner\OptimizerProperties.java,class,false,43
TEST,org.optaweb.vehiclerouting.plugin.planner.change.AddCustomerTest,1,1,9,0,0,1,22,1,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\plugin\planner\change\AddCustomerTest.java,class,false,64
[PROBLEMFACTCHANGE],org.optaweb.vehiclerouting.plugin.planner.change.AddVehicle,2,1,6,0,0,2,8,2,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\plugin\planner\change\AddVehicle.java,class,false,46
TEST,org.optaweb.vehiclerouting.plugin.planner.SolverExceptionTest,4,1,14,4,0,4,20,4,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\plugin\planner\SolverExceptionTest.java,class,false,101
UNDEFINED,org.optaweb.vehiclerouting.plugin.websocket.PortableLocation,9,1,4,0,0,9,12,13,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\plugin\websocket\PortableLocation.java,class,false,108
UNDEFINED,org.optaweb.vehiclerouting.domain.LocationData,6,1,2,0,0,6,6,10,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\domain\LocationData.java,class,false,69
UNDEFINED,org.optaweb.vehiclerouting.plugin.websocket.RoutingProblemInfo,3,1,0,0,0,3,1,3,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\plugin\websocket\RoutingProblemInfo.java,class,false,51
TEST,org.optaweb.vehiclerouting.domain.CountryCodeValidatorTest,4,1,1,6,0,4,12,4,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\domain\CountryCodeValidatorTest.java,class,false,55
CONTROLLER,org.optaweb.vehiclerouting.plugin.websocket.DataSetDownloadController,2,1,9,0,0,2,14,2,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\plugin\websocket\DataSetDownloadController.java,class,true,70
APPLICATIONEVENT,org.optaweb.vehiclerouting.service.route.RouteChangedEvent,4,2,2,0,0,4,3,4,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\service\route\RouteChangedEvent.java,class,false,68
TEST,org.optaweb.vehiclerouting.service.region.BoundingBoxTest,2,1,1,1,0,2,4,2,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\service\region\BoundingBoxTest.java,class,false,68
TEST,org.optaweb.vehiclerouting.domain.RouteTest,4,1,4,0,0,4,13,4,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\domain\RouteTest.java,class,false,69
TEST,org.optaweb.vehiclerouting.domain.RouteWithTrackTest,4,1,6,0,0,4,12,4,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\domain\RouteWithTrackTest.java,class,false,71
TEST,org.optaweb.vehiclerouting.service.route.RouteListenerTest,5,1,18,0,0,5,41,5,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\service\route\RouteListenerTest.java,class,false,166
UNDEFINED,org.optaweb.vehiclerouting.domain.RoutingProblem,4,1,1,0,0,4,3,4,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\domain\RoutingProblem.java,class,false,68
TEST,org.optaweb.vehiclerouting.plugin.planner.RouteOptimizerImplTest,18,1,28,0,0,18,88,23,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\plugin\planner\RouteOptimizerImplTest.java,class,false,406
TEST,org.optaweb.vehiclerouting.plugin.persistence.LocationRepositoryIntegrationTest,4,1,10,0,0,4,30,5,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\plugin\persistence\LocationRepositoryIntegrationTest.java,class,false,110
UNDEFINED,org.optaweb.vehiclerouting.plugin.websocket.PortableRoutingPlan,4,1,2,0,0,4,0,4,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\plugin\websocket\PortableRoutingPlan.java,class,false,49
TEST,org.optaweb.vehiclerouting.plugin.websocket.PortableLocationTest,6,1,5,3,0,6,28,6,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\plugin\websocket\PortableLocationTest.java,class,false,113
PERSISTENCE,org.optaweb.vehiclerouting.plugin.persistence.LocationRepositoryImpl,7,1,8,0,0,7,21,7,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\plugin\persistence\LocationRepositoryImpl.java,class,false,89
UNDEFINED,org.optaweb.vehiclerouting.domain.Coordinates,7,1,1,0,0,7,6,11,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\domain\Coordinates.java,class,false,79
TEST,org.optaweb.vehiclerouting.plugin.websocket.DataSetDownloadControllerTest,2,1,8,0,0,2,18,2,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\plugin\websocket\DataSetDownloadControllerTest.java,class,false,83
TEST,org.optaweb.vehiclerouting.service.demo.dataset.DataSetMarshallerTest,5,1,6,10,0,5,44,5,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\service\demo\dataset\DataSetMarshallerTest.java,class,false,132
TEST,org.optaweb.vehiclerouting.plugin.persistence.DistanceEntityTest,2,1,3,1,0,2,5,2,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\plugin\persistence\DistanceEntityTest.java,class,false,49
SERVICE,org.optaweb.vehiclerouting.service.vehicle.VehicleService,2,1,4,0,0,2,3,2,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\service\vehicle\VehicleService.java,class,true,39
TEST,org.optaweb.vehiclerouting.domain.CoordinatesTest,4,1,2,6,0,4,11,4,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\domain\CoordinatesTest.java,class,false,71
[ROUTEPUBLISHER],org.optaweb.vehiclerouting.plugin.websocket.RoutePublisherImpl,5,1,12,8,0,5,24,6,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\plugin\websocket\RoutePublisherImpl.java,class,false,77
UNDEFINED,org.optaweb.vehiclerouting.plugin.planner.SolutionUtil,12,1,12,66,0,12,35,21,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\plugin\planner\SolutionUtil.java,class,false,191
TEST,org.optaweb.vehiclerouting.domain.LocationDataTest,2,1,3,1,0,2,6,2,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\domain\LocationDataTest.java,class,false,55
ENTITY,org.optaweb.vehiclerouting.service.region.RegionProperties,2,1,2,0,0,2,3,2,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\service\region\RegionProperties.java,class,false,46
UNDEFINED,org.optaweb.vehiclerouting.service.region.BoundingBox,3,1,1,0,0,3,4,7,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\main\java\org\optaweb\vehiclerouting\service\region\BoundingBox.java,class,false,72
TEST,org.optaweb.vehiclerouting.plugin.websocket.PortableVehicleTest,5,1,5,10,0,5,19,5,D:\Projetos\_Web\optaweb-vehicle-routing\optaweb-vehicle-routing-backend\src\test\java\org\optaweb\vehiclerouting\plugin\websocket\PortableVehicleTest.java,class,false,90
